Seconds	Time	Lux	CLA	CS	Activity
3429928920.000000	41160.043056	0.000000	0.000000	0.000000	0.285527
3429929100.000000	41160.045139	0.000000	0.000000	0.000000	0.076424
3429929280.000000	41160.047223	0.000000	0.000000	0.000000	0.253950
3429929460.000000	41160.049306	0.000000	0.000000	0.000000	0.088247
3429929640.000000	41160.051389	0.000000	0.000000	0.000000	0.034883
3429929820.000000	41160.053473	0.000000	0.000000	0.000000	0.046800
3429930000.000000	41160.055556	0.000000	0.000000	0.000000	0.034883
3429930180.000000	41160.057639	0.000000	0.000000	0.000000	0.031200
3429930360.000000	41160.059723	0.000000	0.000000	0.000000	0.044123
3429930540.000000	41160.061806	0.000000	0.000000	0.000000	0.202199
3429930720.000000	41160.063889	0.000000	0.000000	0.000000	0.090963
3429930900.000000	41160.065973	0.000000	0.000000	0.000000	0.034883
3429931080.000000	41160.068056	0.000000	0.000000	0.000000	0.034883
3429931260.000000	41160.070139	0.000000	0.000000	0.000000	0.153642
3429931440.000000	41160.072223	0.000000	0.000000	0.000000	0.058370
3429931620.000000	41160.074306	0.000000	0.000000	0.000000	0.099889
3429931800.000000	41160.076389	0.000000	0.000000	0.000000	0.215031
3429931980.000000	41160.078473	0.000000	0.000000	0.000000	0.300477
3429932160.000000	41160.080556	0.000000	0.000000	0.000000	0.436521
3429932340.000000	41160.082639	0.000000	0.000000	0.000000	0.046800
3429932520.000000	41160.084723	0.000000	0.000000	0.000000	0.204592
3429932700.000000	41160.086806	0.000000	0.000000	0.000000	0.058370
3429932880.000000	41160.088889	0.000000	0.000000	0.000000	0.097422
3429933060.000000	41160.090973	0.000000	0.000000	0.000000	0.218400
3429933240.000000	41160.093056	0.000000	0.000000	0.000000	0.330190
3429933420.000000	41160.095139	0.000000	0.000000	0.000000	0.034883
3429933600.000000	41160.097223	0.000000	0.000000	0.000000	0.115693
3429933780.000000	41160.099306	0.000000	0.000000	0.000000	0.046800
3429933960.000000	41160.101389	0.000000	0.000000	0.000000	0.116740
3429934140.000000	41160.103473	0.000000	0.000000	0.000000	0.034883
3429934320.000000	41160.105556	0.000000	0.000000	0.000000	0.180583
3429934500.000000	41160.107639	0.000000	0.000000	0.000000	0.041274
3429934680.000000	41160.109723	0.000000	0.000000	0.000000	0.034883
3429934860.000000	41160.111806	0.000000	0.000000	0.000000	0.044123
3429935040.000000	41160.113889	0.000000	0.000000	0.000000	0.322358
3429935220.000000	41160.115973	0.000000	0.000000	0.000000	0.212183
3429935400.000000	41160.118056	0.000000	0.000000	0.000000	0.208714
3429935580.000000	41160.120139	0.000000	0.000000	0.000000	0.027020
3429935760.000000	41160.122223	0.000000	0.000000	0.000000	0.069765
3429935940.000000	41160.124306	0.000000	0.000000	0.000000	0.179908
3429936120.000000	41160.126389	0.000000	0.000000	0.000000	0.034883
3429936300.000000	41160.128473	0.000000	0.000000	0.000000	0.034883
3429936480.000000	41160.130556	0.000000	0.000000	0.000000	0.034883
3429936660.000000	41160.132639	0.000000	0.000000	0.000000	0.034883
3429936840.000000	41160.134723	0.000000	0.000000	0.000000	0.031200
3429937020.000000	41160.136806	0.000000	0.000000	0.000000	0.303299
3429937200.000000	41160.138889	0.000000	0.000000	0.000000	0.038212
3429937380.000000	41160.140973	0.000000	0.000000	0.000000	0.041274
3429937560.000000	41160.143056	0.000000	0.000000	0.000000	0.110309
3429937740.000000	41160.145139	0.000000	0.000000	0.000000	0.320465
3429937920.000000	41160.147223	0.000000	0.000000	0.000000	0.031200
3429938100.000000	41160.149306	0.000000	0.000000	0.000000	0.109200
3429938280.000000	41160.151389	0.000000	0.000000	0.000000	0.046800
3429938460.000000	41160.153473	0.000000	0.000000	0.000000	0.264281
3429938640.000000	41160.155556	0.000000	0.000000	0.000000	0.038212
3429938820.000000	41160.157639	0.000000	0.000000	0.000000	0.165095
3429939000.000000	41160.159723	0.000000	0.000000	0.000000	0.448347
3429939180.000000	41160.161806	0.000000	0.000000	0.000000	0.046800
